scenario,subregion,management,level,2020
SSP3,Arkansas_White_Red_Basin,IRR,hi,-0.153201
SSP3,Great_Lakes_Basin,IRR,hi,-0.0156135
SSP3,Missouri_River_Basin,IRR,hi,-0.538877
SSP3,Upper_Mississippi_Basin,IRR,hi,-0.0205
SSP3,Saskatchewan_Nelson,IRR,hi,-0.0055312
SSP3,Ohio_River_Basin,IRR,hi,-0.0111
