scenario,subregion,2040,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,13.08937,90.00392,11.83506
SSP5,Great_Lakes_Basin,23.311518,90.00392,11.83506
SSP5,Missouri_River_Basin,90.00392,90.00392,11.83506
SSP5,Upper_Mississippi_Basin,86.265548,90.00392,11.83506
SSP5,Saskatchewan_Nelson,18.8931884,90.00392,11.83506
SSP5,Ohio_River_Basin,50.27512,90.00392,11.83506
