scenario,subregion,management,level,2035
SSP5,Arkansas_White_Red_Basin,IRR,hi,0.670191
SSP5,Great_Lakes_Basin,IRR,hi,0.14354
SSP5,Missouri_River_Basin,IRR,hi,3.00003
SSP5,Upper_Mississippi_Basin,IRR,hi,0.425916
SSP5,Saskatchewan_Nelson,IRR,hi,0.0391
SSP5,Ohio_River_Basin,IRR,hi,0.10324
