scenario,subregion,management,level,2035
SSP4,Arkansas_White_Red_Basin,IRR,hi,0.464269
SSP4,Great_Lakes_Basin,IRR,hi,0.579188
SSP4,Missouri_River_Basin,IRR,hi,0.590205
SSP4,Upper_Mississippi_Basin,IRR,hi,0.945443
SSP4,Saskatchewan_Nelson,IRR,hi,0.580706
SSP4,Ohio_River_Basin,IRR,hi,0.653196
