scenario,subregion,management,level,2030
SSP5,Arkansas_White_Red_Basin,IRR,hi,-0.0720286
SSP5,Great_Lakes_Basin,IRR,hi,-0.00336159
SSP5,Missouri_River_Basin,IRR,hi,-0.279081
SSP5,Upper_Mississippi_Basin,IRR,hi,-0.00666
SSP5,Saskatchewan_Nelson,IRR,hi,-0.000824
SSP5,Ohio_River_Basin,IRR,hi,-0.00289
