scenario,subregion,2030,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,12.18169,86.50489,11.93448
SSP1,Great_Lakes_Basin,22.599174,86.50489,11.93448
SSP1,Missouri_River_Basin,84.60277,86.50489,11.93448
SSP1,Upper_Mississippi_Basin,83.389878,86.50489,11.93448
SSP1,Saskatchewan_Nelson,19.4888235,86.50489,11.93448
SSP1,Ohio_River_Basin,48.384084,86.50489,11.93448
