scenario,subregion,management,level,2025
SSP2,Arkansas_White_Red_Basin,IRR,hi,0.615881
SSP2,Great_Lakes_Basin,IRR,hi,0.137033
SSP2,Missouri_River_Basin,IRR,hi,2.74009
SSP2,Upper_Mississippi_Basin,IRR,hi,0.4044
SSP2,Saskatchewan_Nelson,IRR,hi,0.0380938
SSP2,Ohio_River_Basin,IRR,hi,0.0979922
