scenario,subregion,management,level,2040
SSP4,Arkansas_White_Red_Basin,IRR,hi,1.36
SSP4,Great_Lakes_Basin,IRR,hi,0.12237
SSP4,Missouri_River_Basin,IRR,hi,3.61738
SSP4,Upper_Mississippi_Basin,IRR,hi,0.314012
SSP4,Saskatchewan_Nelson,IRR,hi,0.0453
SSP4,Ohio_River_Basin,IRR,hi,0.0882891
