scenario,subregion,management,level,2045,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,RFD,lo,0.255162,45.2986,0.02
SSP4,Great_Lakes_Basin,RFD,lo,0.332285,45.2986,0.02
SSP4,Missouri_River_Basin,RFD,lo,0.3155,45.2986,0.02
SSP4,Upper_Mississippi_Basin,RFD,lo,0.542387,45.2986,0.02
SSP4,Saskatchewan_Nelson,RFD,lo,0.272537,45.2986,0.02
SSP4,Ohio_River_Basin,RFD,lo,0.375007,45.2986,0.02
