scenario,subregion,management,level,2050
SSP3,Arkansas_White_Red_Basin,IRR,hi,0.00134566
SSP3,Great_Lakes_Basin,IRR,hi,0.000156
SSP3,Missouri_River_Basin,IRR,hi,0.0108
SSP3,Upper_Mississippi_Basin,IRR,hi,0.000489
SSP3,Saskatchewan_Nelson,IRR,hi,0.000799
SSP3,Ohio_River_Basin,IRR,hi,0.000112
