scenario,subregion,management,level,2030
SSP3,Arkansas_White_Red_Basin,IRR,hi,1.31508
SSP3,Great_Lakes_Basin,IRR,hi,0.236
SSP3,Missouri_River_Basin,IRR,hi,4.71252
SSP3,Upper_Mississippi_Basin,IRR,hi,0.436
SSP3,Saskatchewan_Nelson,IRR,hi,0.0654105
SSP3,Ohio_River_Basin,IRR,hi,0.15
