scenario,subregion,management,level,2035,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,IRR,lo,1.20007,49.057,0.0547041
SSP5,Great_Lakes_Basin,IRR,lo,0.205203,49.057,0.0547041
SSP5,Missouri_River_Basin,IRR,lo,4.20626,49.057,0.0547041
SSP5,Upper_Mississippi_Basin,IRR,lo,0.373,49.057,0.0547041
SSP5,Saskatchewan_Nelson,IRR,lo,0.0547041,49.057,0.0547041
SSP5,Ohio_River_Basin,IRR,lo,0.130849,49.057,0.0547041
