scenario,subregion,management,level,2025
SSP1,Arkansas_White_Red_Basin,IRR,hi,-0.0792987
SSP1,Great_Lakes_Basin,IRR,hi,-0.00528064
SSP1,Missouri_River_Basin,IRR,hi,-0.296897
SSP1,Upper_Mississippi_Basin,IRR,hi,-0.00681
SSP1,Saskatchewan_Nelson,IRR,hi,-0.00197596
SSP1,Ohio_River_Basin,IRR,hi,-0.00407
