scenario,subregion,2020,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,12.14817,82.64004,12.05008
SSP5,Great_Lakes_Basin,22.653936,82.64004,12.05008
SSP5,Missouri_River_Basin,82.64004,82.64004,12.05008
SSP5,Upper_Mississippi_Basin,82.160811,82.64004,12.05008
SSP5,Saskatchewan_Nelson,20.0993808,82.64004,12.05008
SSP5,Ohio_River_Basin,48.198006,82.64004,12.05008
