scenario,subregion,management,level,2045,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,RFD,lo,4.19971,55.6781,0.0491949
SSP1,Great_Lakes_Basin,RFD,lo,9.35422,55.6781,0.0491949
SSP1,Missouri_River_Basin,RFD,lo,33.2052,55.6781,0.0491949
SSP1,Upper_Mississippi_Basin,RFD,lo,35.3556,55.6781,0.0491949
SSP1,Saskatchewan_Nelson,RFD,lo,7.91,55.6781,0.0491949
SSP1,Ohio_River_Basin,RFD,lo,20.467,55.6781,0.0491949
