scenario,subregion,management,level,2025
SSP4,Arkansas_White_Red_Basin,IRR,hi,0.446101
SSP4,Great_Lakes_Basin,IRR,hi,0.555693
SSP4,Missouri_River_Basin,IRR,hi,0.566263
SSP4,Upper_Mississippi_Basin,IRR,hi,0.907091
SSP4,Saskatchewan_Nelson,IRR,hi,0.554382
SSP4,Ohio_River_Basin,IRR,hi,0.626699
