scenario,subregion,management,level,2020
SSP3,Arkansas_White_Red_Basin,IRR,hi,1.37049
SSP3,Great_Lakes_Basin,IRR,hi,0.249
SSP3,Missouri_River_Basin,IRR,hi,4.7845
SSP3,Upper_Mississippi_Basin,IRR,hi,0.447
SSP3,Saskatchewan_Nelson,IRR,hi,0.0694235
SSP3,Ohio_River_Basin,IRR,hi,0.157
