scenario,subregion,2040,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,12.22437,90.00392,11.83506
SSP2,Great_Lakes_Basin,22.648767,90.00392,11.83506
SSP2,Missouri_River_Basin,86.43937,90.00392,11.83506
SSP2,Upper_Mississippi_Basin,86.076796,90.00392,11.83506
SSP2,Saskatchewan_Nelson,18.4109917,90.00392,11.83506
SSP2,Ohio_River_Basin,49.104619,90.00392,11.83506
