scenario,subregion,2020,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,12.05008,82.64004,12.05008
SSP4,Great_Lakes_Basin,22.566899,82.64004,12.05008
SSP4,Missouri_River_Basin,82.26568,82.64004,12.05008
SSP4,Upper_Mississippi_Basin,82.135797,82.64004,12.05008
SSP4,Saskatchewan_Nelson,20.0207277,82.64004,12.05008
SSP4,Ohio_River_Basin,48.05753,82.64004,12.05008
