scenario,subregion,management,level,2025
SSP4,Arkansas_White_Red_Basin,IRR,hi,1.38
SSP4,Great_Lakes_Basin,IRR,hi,0.124402
SSP4,Missouri_River_Basin,IRR,hi,3.5284
SSP4,Upper_Mississippi_Basin,IRR,hi,0.307897
SSP4,Saskatchewan_Nelson,IRR,hi,0.0473
SSP4,Ohio_River_Basin,IRR,hi,0.0886328
