scenario,subregion,management,level,2035,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,IRR,lo,0.371135,35.4239,0.0212
SSP1,Great_Lakes_Basin,IRR,lo,0.0817434,35.4239,0.0212
SSP1,Missouri_River_Basin,IRR,lo,1.68166,35.4239,0.0212
SSP1,Upper_Mississippi_Basin,IRR,lo,0.245114,35.4239,0.0212
SSP1,Saskatchewan_Nelson,IRR,lo,0.0219241,35.4239,0.0212
SSP1,Ohio_River_Basin,IRR,lo,0.0588827,35.4239,0.0212
