scenario,subregion,management,level,2050,ssps_max,ssps_min
SSP3,Arkansas_White_Red_Basin,RFD,hi,2.385,50.2341,0.0192
SSP3,Great_Lakes_Basin,RFD,hi,7.10812,50.2341,0.0192
SSP3,Missouri_River_Basin,RFD,hi,23.5601,50.2341,0.0192
SSP3,Upper_Mississippi_Basin,RFD,hi,46.1115,50.2341,0.0192
SSP3,Saskatchewan_Nelson,RFD,hi,4.3936,50.2341,0.0192
SSP3,Ohio_River_Basin,RFD,hi,17.7688,50.2341,0.0192
