scenario,subregion,management,level,2040
SSP5,Arkansas_White_Red_Basin,IRR,hi,1.59
SSP5,Great_Lakes_Basin,IRR,hi,0.135199
SSP5,Missouri_River_Basin,IRR,hi,4.07275
SSP5,Upper_Mississippi_Basin,IRR,hi,0.337028
SSP5,Saskatchewan_Nelson,IRR,hi,0.0499
SSP5,Ohio_River_Basin,IRR,hi,0.0971808
