scenario,subregion,management,level,2030
SSP5,Arkansas_White_Red_Basin,IRR,hi,1.43
SSP5,Great_Lakes_Basin,IRR,hi,0.249789
SSP5,Missouri_River_Basin,IRR,hi,5.0244
SSP5,Upper_Mississippi_Basin,IRR,hi,0.451
SSP5,Saskatchewan_Nelson,IRR,hi,0.069234
SSP5,Ohio_River_Basin,IRR,hi,0.158547
