scenario,subregion,management,level,2040
SSP4,Arkansas_White_Red_Basin,IRR,hi,0.00127382
SSP4,Great_Lakes_Basin,IRR,hi,0.00015
SSP4,Missouri_River_Basin,IRR,hi,0.01
SSP4,Upper_Mississippi_Basin,IRR,hi,0.000457
SSP4,Saskatchewan_Nelson,IRR,hi,0.000782
SSP4,Ohio_River_Basin,IRR,hi,0.000108
