scenario,subregion,management,level,2025
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.37246
SSP1,Great_Lakes_Basin,IRR,hi,0.246
SSP1,Missouri_River_Basin,IRR,hi,4.81055
SSP1,Upper_Mississippi_Basin,IRR,hi,0.444
SSP1,Saskatchewan_Nelson,IRR,hi,0.0686161
SSP1,Ohio_River_Basin,IRR,hi,0.156
