scenario,subregion,management,level,2045
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.51
SSP1,Great_Lakes_Basin,IRR,hi,0.132642
SSP1,Missouri_River_Basin,IRR,hi,3.96229
SSP1,Upper_Mississippi_Basin,IRR,hi,0.334411
SSP1,Saskatchewan_Nelson,IRR,hi,0.0486
SSP1,Ohio_River_Basin,IRR,hi,0.0954158
