scenario,subregion,management,level,2040,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,RFD,hi,6.32113,52.0446,0.0518632
SSP5,Great_Lakes_Basin,RFD,hi,13.9,52.0446,0.0518632
SSP5,Missouri_River_Basin,RFD,hi,48.7,52.0446,0.0518632
SSP5,Upper_Mississippi_Basin,RFD,hi,52.0446,52.0446,0.0518632
SSP5,Saskatchewan_Nelson,RFD,hi,11.1229,52.0446,0.0518632
SSP5,Ohio_River_Basin,RFD,hi,30.4487,52.0446,0.0518632
