scenario,subregion,management,level,2030,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,RFD,hi,5.2316,46.5348,0.058898
SSP1,Great_Lakes_Basin,RFD,hi,12.1105,46.5348,0.058898
SSP1,Missouri_River_Basin,RFD,hi,41.1076,46.5348,0.058898
SSP1,Upper_Mississippi_Basin,RFD,hi,45.2,46.5348,0.058898
SSP1,Saskatchewan_Nelson,RFD,hi,10.4964,46.5348,0.058898
SSP1,Ohio_River_Basin,RFD,hi,26.3087,46.5348,0.058898
