scenario,subregion,management,level,2040
SSP3,Arkansas_White_Red_Basin,IRR,hi,1.34
SSP3,Great_Lakes_Basin,IRR,hi,0.12058
SSP3,Missouri_River_Basin,IRR,hi,3.58566
SSP3,Upper_Mississippi_Basin,IRR,hi,0.315467
SSP3,Saskatchewan_Nelson,IRR,hi,0.0447
SSP3,Ohio_River_Basin,IRR,hi,0.0875792
