scenario,subregion,2045,ssps_max,ssps_min
SSP5,Arkansas_White_Red_Basin,13.5812,92.87197,12.2158
SSP5,Great_Lakes_Basin,23.881926,92.87197,12.2158
SSP5,Missouri_River_Basin,92.87197,92.87197,12.2158
SSP5,Upper_Mississippi_Basin,88.167126,92.87197,12.2158
SSP5,Saskatchewan_Nelson,18.8831958,92.87197,12.2158
SSP5,Ohio_River_Basin,51.544546,92.87197,12.2158
