scenario,subregion,management,level,2020
SSP2,Arkansas_White_Red_Basin,IRR,hi,0.60278
SSP2,Great_Lakes_Basin,IRR,hi,0.136053
SSP2,Missouri_River_Basin,IRR,hi,2.66454
SSP2,Upper_Mississippi_Basin,IRR,hi,0.398409
SSP2,Saskatchewan_Nelson,IRR,hi,0.0377218
SSP2,Ohio_River_Basin,IRR,hi,0.0970562
