scenario,subregion,2025,ssps_max,ssps_min
SSP3,Arkansas_White_Red_Basin,12.16732,84.93771,12.14942
SSP3,Great_Lakes_Basin,22.608392,84.93771,12.14942
SSP3,Missouri_River_Basin,83.80129,84.93771,12.14942
SSP3,Upper_Mississippi_Basin,83.38985,84.93771,12.14942
SSP3,Saskatchewan_Nelson,19.7962627,84.93771,12.14942
SSP3,Ohio_River_Basin,48.35904,84.93771,12.14942
