scenario,subregion,management,level,2025
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.4
SSP2,Great_Lakes_Basin,IRR,hi,0.125505
SSP2,Missouri_River_Basin,IRR,hi,3.567
SSP2,Upper_Mississippi_Basin,IRR,hi,0.310224
SSP2,Saskatchewan_Nelson,IRR,hi,0.0477
SSP2,Ohio_River_Basin,IRR,hi,0.0894276
