scenario,subregion,management,level,2050
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.37081
SSP2,Great_Lakes_Basin,IRR,hi,0.235
SSP2,Missouri_River_Basin,IRR,hi,4.95279
SSP2,Upper_Mississippi_Basin,IRR,hi,0.441
SSP2,Saskatchewan_Nelson,IRR,hi,0.0620454
SSP2,Ohio_River_Basin,IRR,hi,0.151
