scenario,subregion,management,level,2020,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,RFD,lo,4.50916,42.5504,0.0650441
SSP2,Great_Lakes_Basin,RFD,lo,10.5671,42.5504,0.0650441
SSP2,Missouri_River_Basin,RFD,lo,35.0,42.5504,0.0650441
SSP2,Upper_Mississippi_Basin,RFD,lo,38.9,42.5504,0.0650441
SSP2,Saskatchewan_Nelson,RFD,lo,9.53,42.5504,0.0650441
SSP2,Ohio_River_Basin,RFD,lo,22.8468,42.5504,0.0650441
