scenario,subregion,management,level,2040,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,RFD,lo,0.00216,0.094,6.25e-05
SSP1,Great_Lakes_Basin,RFD,lo,0.00335684,0.094,6.25e-05
SSP1,Missouri_River_Basin,RFD,lo,0.036083,0.094,6.25e-05
SSP1,Upper_Mississippi_Basin,RFD,lo,0.0206068,0.094,6.25e-05
SSP1,Saskatchewan_Nelson,RFD,lo,0.0458,0.094,6.25e-05
SSP1,Ohio_River_Basin,RFD,lo,0.0082,0.094,6.25e-05
