scenario,subregion,management,level,2040,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,RFD,hi,0.00429,0.094,6.25e-05
SSP2,Great_Lakes_Basin,RFD,hi,0.00677017,0.094,6.25e-05
SSP2,Missouri_River_Basin,RFD,hi,0.0716603,0.094,6.25e-05
SSP2,Upper_Mississippi_Basin,RFD,hi,0.0421,0.094,6.25e-05
SSP2,Saskatchewan_Nelson,RFD,hi,0.0869,0.094,6.25e-05
SSP2,Ohio_River_Basin,RFD,hi,0.0166,0.094,6.25e-05
