scenario,subregion,management,level,2035,ssps_max,ssps_min
SSP2,Arkansas_White_Red_Basin,RFD,hi,0.00387,0.0881,6.33e-05
SSP2,Great_Lakes_Basin,RFD,hi,0.00612225,0.0881,6.33e-05
SSP2,Missouri_River_Basin,RFD,hi,0.0648477,0.0881,6.33e-05
SSP2,Upper_Mississippi_Basin,RFD,hi,0.0378,0.0881,6.33e-05
SSP2,Saskatchewan_Nelson,RFD,hi,0.0826,0.0881,6.33e-05
SSP2,Ohio_River_Basin,RFD,hi,0.015,0.0881,6.33e-05
