scenario,subregion,management,level,2035
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.4
SSP1,Great_Lakes_Basin,IRR,hi,0.125125
SSP1,Missouri_River_Basin,IRR,hi,3.6613
SSP1,Upper_Mississippi_Basin,IRR,hi,0.314259
SSP1,Saskatchewan_Nelson,IRR,hi,0.0468
SSP1,Ohio_River_Basin,IRR,hi,0.0898144
