scenario,subregion,management,level,2025
SSP5,Arkansas_White_Red_Basin,IRR,hi,0.632486
SSP5,Great_Lakes_Basin,IRR,hi,0.139458
SSP5,Missouri_River_Basin,IRR,hi,2.79352
SSP5,Upper_Mississippi_Basin,IRR,hi,0.408483
SSP5,Saskatchewan_Nelson,IRR,hi,0.0388
SSP5,Ohio_River_Basin,IRR,hi,0.0995312
