scenario,subregion,management,level,2020
SSP1,Arkansas_White_Red_Basin,IRR,hi,0.00127126
SSP1,Great_Lakes_Basin,IRR,hi,0.000152
SSP1,Missouri_River_Basin,IRR,hi,0.00955682
SSP1,Upper_Mississippi_Basin,IRR,hi,0.000443
SSP1,Saskatchewan_Nelson,IRR,hi,0.000812
SSP1,Ohio_River_Basin,IRR,hi,0.000107
