scenario,subregion,management,level,2050
SSP3,Arkansas_White_Red_Basin,IRR,hi,1.27769
SSP3,Great_Lakes_Basin,IRR,hi,0.223
SSP3,Missouri_River_Basin,IRR,hi,4.71582
SSP3,Upper_Mississippi_Basin,IRR,hi,0.433
SSP3,Saskatchewan_Nelson,IRR,hi,0.0593725
SSP3,Ohio_River_Basin,IRR,hi,0.145
