scenario,subregion,management,level,2040
SSP2,Arkansas_White_Red_Basin,IRR,hi,0.0156
SSP2,Great_Lakes_Basin,IRR,hi,0.00623321
SSP2,Missouri_River_Basin,IRR,hi,-0.00542738
SSP2,Upper_Mississippi_Basin,IRR,hi,0.00413
SSP2,Saskatchewan_Nelson,IRR,hi,0.00294018
SSP2,Ohio_River_Basin,IRR,hi,0.00279
