scenario,subregion,management,level,2020
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.37435
SSP2,Great_Lakes_Basin,IRR,hi,0.249
SSP2,Missouri_River_Basin,IRR,hi,4.7908
SSP2,Upper_Mississippi_Basin,IRR,hi,0.447
SSP2,Saskatchewan_Nelson,IRR,hi,0.0695531
SSP2,Ohio_River_Basin,IRR,hi,0.158
