scenario,subregion,management,level,2020
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.36
SSP1,Great_Lakes_Basin,IRR,hi,0.124117
SSP1,Missouri_River_Basin,IRR,hi,3.44735
SSP1,Upper_Mississippi_Basin,IRR,hi,0.304132
SSP1,Saskatchewan_Nelson,IRR,hi,0.0471
SSP1,Ohio_River_Basin,IRR,hi,0.0881905
