scenario,subregion,management,level,2030
SSP3,Arkansas_White_Red_Basin,IRR,hi,0.596699
SSP3,Great_Lakes_Basin,IRR,hi,0.133198
SSP3,Missouri_River_Basin,IRR,hi,2.71555
SSP3,Upper_Mississippi_Basin,IRR,hi,0.402501
SSP3,Saskatchewan_Nelson,IRR,hi,0.0370488
SSP3,Ohio_River_Basin,IRR,hi,0.0959321
