scenario,subregion,management,level,2020
SSP1,Arkansas_White_Red_Basin,IRR,hi,-0.147731
SSP1,Great_Lakes_Basin,IRR,hi,-0.0150883
SSP1,Missouri_River_Basin,IRR,hi,-0.516869
SSP1,Upper_Mississippi_Basin,IRR,hi,-0.018
SSP1,Saskatchewan_Nelson,IRR,hi,-0.00540957
SSP1,Ohio_River_Basin,IRR,hi,-0.0106
