scenario,subregion,management,level,2035,ssps_max,ssps_min
SSP4,Arkansas_White_Red_Basin,IRR,lo,0.309512,35.4239,0.0212
SSP4,Great_Lakes_Basin,IRR,lo,0.386125,35.4239,0.0212
SSP4,Missouri_River_Basin,IRR,lo,0.39347,35.4239,0.0212
SSP4,Upper_Mississippi_Basin,IRR,lo,0.630296,35.4239,0.0212
SSP4,Saskatchewan_Nelson,IRR,lo,0.387136,35.4239,0.0212
SSP4,Ohio_River_Basin,IRR,lo,0.435464,35.4239,0.0212
