scenario,subregion,2030,ssps_max,ssps_min
SSP3,Arkansas_White_Red_Basin,11.93448,86.50489,11.93448
SSP3,Great_Lakes_Basin,22.273625,86.50489,11.93448
SSP3,Missouri_River_Basin,83.75983,86.50489,11.93448
SSP3,Upper_Mississippi_Basin,83.633213,86.50489,11.93448
SSP3,Saskatchewan_Nelson,19.2074771,86.50489,11.93448
SSP3,Ohio_River_Basin,47.918966,86.50489,11.93448
