scenario,subregion,management,level,2030
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.35351
SSP1,Great_Lakes_Basin,IRR,hi,0.241
SSP1,Missouri_River_Basin,IRR,hi,4.79945
SSP1,Upper_Mississippi_Basin,IRR,hi,0.439
SSP1,Saskatchewan_Nelson,IRR,hi,0.0669261
SSP1,Ohio_River_Basin,IRR,hi,0.153
