scenario,subregion,management,level,2045
SSP1,Arkansas_White_Red_Basin,IRR,hi,1.37534
SSP1,Great_Lakes_Basin,IRR,hi,0.239
SSP1,Missouri_River_Basin,IRR,hi,4.92332
SSP1,Upper_Mississippi_Basin,IRR,hi,0.44
SSP1,Saskatchewan_Nelson,IRR,hi,0.0636459
SSP1,Ohio_River_Basin,IRR,hi,0.153
