scenario,subregion,management,level,2035
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.38
SSP2,Great_Lakes_Basin,IRR,hi,0.12349
SSP2,Missouri_River_Basin,IRR,hi,3.63311
SSP2,Upper_Mississippi_Basin,IRR,hi,0.3133
SSP2,Saskatchewan_Nelson,IRR,hi,0.0461
SSP2,Ohio_River_Basin,IRR,hi,0.0888896
