scenario,subregion,management,level,2030,ssps_max,ssps_min
SSP1,Arkansas_White_Red_Basin,RFD,lo,0.931837,31.4701,0.0222
SSP1,Great_Lakes_Basin,RFD,lo,2.76962,31.4701,0.0222
SSP1,Missouri_River_Basin,RFD,lo,9.14398,31.4701,0.0222
SSP1,Upper_Mississippi_Basin,RFD,lo,16.8579,31.4701,0.0222
SSP1,Saskatchewan_Nelson,RFD,lo,2.1092,31.4701,0.0222
SSP1,Ohio_River_Basin,RFD,lo,6.78653,31.4701,0.0222
