scenario,subregion,management,level,2040
SSP2,Arkansas_White_Red_Basin,IRR,hi,1.41
SSP2,Great_Lakes_Basin,IRR,hi,0.125161
SSP2,Missouri_River_Basin,IRR,hi,3.72566
SSP2,Upper_Mississippi_Basin,IRR,hi,0.320442
SSP2,Saskatchewan_Nelson,IRR,hi,0.0463
SSP2,Ohio_River_Basin,IRR,hi,0.090441
