,Import_0,Import_1,Import_2
0,158915763.06800002,0.0,0.0
1,158915763.06800002,0.0,0.0
2,31613172.150930177,0.0,0.0
3,0.0,0.0,0.0
4,12957176.664690554,0.0,0.0
5,0.0,0.0,158915763.06800002
6,0.0,0.0,158915763.06800002
7,0.0,0.0,34887532.718379125
