,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,1730479200.1218896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,266910029.7276304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1327197699.1981518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4477135127.977607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,14224060882.73855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,731141030.7203827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
