,RiverToExport_0,RiverToExport_1,RiverToExport_2,RiverToExport_3,RiverToExport_4,RiverToExport_5,RiverToExport_6,RiverToExport_7
0,658694512.4386878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,112138404.61686262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,468685353.6743131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1475571901.1416767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5154240937.142568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,218984693.42830035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
