Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP2,2100,0.5_0.5_0.5_0.5,4658265958172,2162583555282,369233375368,340128517615,1620716179037,132376950685,39713085205,29721580810,44110268163,29721580810,44110268163,73831848974,4555876468
SSP2,2100,0.5_0.5_0.5_1,6259068947905,2168849461842,353851504013,417209184169,3153554467010,132376950685,39713085205,28438116490,45393732483,28438116490,45393732483,73831848974,4555876468
SSP2,2100,0.5_0.5_0.5_5,18514719164087,2407107311980,107647736824,815930638406,15018429146008,132376950685,39713085205,8000354500,65831494473,8000354500,65831494473,73831848974,4555876468
SSP2,2100,0.5_0.5_0.5_10,33412458001783,2549601353594,27200576482,915389225390,29754662515446,132376950685,39713085205,1287838346,72544010627,1287838346,72544010627,73831848974,4555876468
SSP2,2100,0.5_0.5_1_0.5,4960459319303,2142666145431,543709659306,479883060986,1628596122709,132376950685,39713085205,42338831284,31493017689,42338831284,31493017689,73831848974,4555876468
SSP2,2100,0.5_0.5_1_1,6587642729003,2141056994897,540449474976,490996857925,3249535070334,132376950685,39713085205,42066801297,31765047676,42066801297,31765047676,73831848974,4555876468
SSP2,2100,0.5_0.5_1_5,19206787289221,2219934816717,334589193351,1142680314531,15343978633751,132376950685,39713085205,25828503750,48003345223,25828503750,48003345223,73831848974,4555876468
SSP2,2100,0.5_0.5_1_10,34284776254349,2457159585506,323817607592,1567650305466,29770544424915,132376950685,39713085205,8515779744,65316069229,8515779744,65316069229,73831848974,4555876468
SSP2,2100,0.5_0.5_5_0.5,5127225069667,2363969751757,951371862053,3563611942,1642715513044,132376950685,39713085205,73490795454,341053519,73490795454,341053519,73831848974,4555876468
SSP2,2100,0.5_0.5_5_1,6762991127374,2363714698293,963227707207,0,3270444391005,132376950685,39713085205,73831848974,0,73831848974,0,73831848974,4555876468
