Scenario,Year,Rates,OBJ_vaules,Cost_Farmers,Cost_Barges,Cost_Rails,Cost_Oceans,Total_production,Quantity_X_Facility,Quantity_X_Country_Stream,Quantity_X_Country_Rail,Quantity_Y_Stream_Export,Quantity_Y_Rail_Export,Quantity_Z_Export_Import,Demand
SSP2,2030,0.5_0.5_0.5_0.5,3082145123031,1492763984121,252092534280,215681083143,1057547739609,88557817200,26567345160,20386771426,27829589721,20386771426,27829589721,48216361148,149734199
SSP2,2030,0.5_0.5_0.5_1,4127355942591,1496586372576,242632333517,261697026891,2062380427729,88557817200,26567345160,19597411675,28618949472,19597411675,28618949472,48216361148,149734199
SSP2,2030,0.5_0.5_0.5_5,12140758699422,1658134219580,75329996256,528098753467,9815135948240,88557817200,26567345160,5621227423,42595133724,5621227423,42595133724,48216361148,149734199
SSP2,2030,0.5_0.5_0.5_10,21870177084008,1757983517394,18405024919,598428636114,19431300123704,88557817200,26567345160,871404210,47344956938,871404210,47344956938,48216361148,149734199
SSP2,2030,0.5_0.5_1_0.5,3272994502067,1480746557906,362356890741,302755304356,1063075967186,88557817200,26567345160,28416921460,19799439687,28416921460,19799439687,48216361148,149734199
SSP2,2030,0.5_0.5_1_1,4334949703905,1479254581479,359222032489,312042361191,2120370946868,88557817200,26567345160,28155348689,20061012459,28155348689,20061012459,48216361148,149734199
SSP2,2030,0.5_0.5_1_5,12582980071141,1529877053851,229519726774,726199789079,10033323719558,88557817200,26567345160,17666492983,30549868164,17666492983,30549868164,48216361148,149734199
SSP2,2030,0.5_0.5_1_10,22439003442147,1691900473122,232320280649,1008900005937,19441822900561,88557817200,26567345160,6098710176,42117650971,6098710176,42117650971,48216361148,149734199
SSP2,2030,0.5_0.5_5_0.5,3376380959587,1619466964857,619819180664,1657481616,1071377550571,88557817200,26567345160,48057732782,158628366,48057732782,158628366,48216361148,149734199
SSP2,2030,0.5_0.5_5_1,4444526229357,1619348336220,625333486292,0,2135784624967,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_5_5,12876120416720,1644031117396,860020320302,0,10308009197145,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_5_10,22962235862731,1735929643003,1491715340242,0,19670531097609,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_10_0.5,3376633916873,1619348336220,625333486292,0,1067892312483,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_10_1,4444526229357,1619348336220,625333486292,0,2135784624967,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_10_5,12876120416720,1644031117396,860020320302,0,10308009197145,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_0.5_10_10,22962235862731,1735929643003,1491715340242,0,19670531097609,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_0.5_0.5,3228967481874,1678322394262,97467017536,335368204581,1053750083617,88557817200,26567345160,4066327058,44150034090,4066327058,44150034090,48216361148,149734199
SSP2,2030,0.5_1_0.5_1,4268686256739,1681249805899,93018026003,396559646065,2033798996893,88557817200,26567345160,3880714990,44335646157,3880714990,44335646157,48216361148,149734199
SSP2,2030,0.5_1_0.5_5,12155313186871,1771250873258,0,598908397762,9721094133973,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_1_0.5_10,21872100572172,1769711758871,0,607028907718,19431300123704,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_1_1_0.5,3526244895502,1544605862236,352439093859,503486353115,1061653804414,88557817200,26567345160,14703770156,33512590991,14703770156,33512590991,48216361148,149734199
SSP2,2030,0.5_1_1_1,4586366017982,1546952070270,343730501870,518825416971,2112798246993,88557817200,26567345160,14340447422,33875913725,14340447422,33875913725,48216361148,149734199
SSP2,2030,0.5_1_1_5,12727296720931,1690698748335,119223688395,1033787477482,9819527024841,88557817200,26567345160,4974016055,43242345092,4974016055,43242345092,48216361148,149734199
SSP2,2030,0.5_1_1_10,22466647272517,1797500089054,0,1163264501024,19441822900561,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_1_5_0.5,3967536551793,1606116920526,1142947622025,27885083502,1126527143861,88557817200,26567345160,45547634577,2668726571,45547634577,2668726571,48216361148,149734199
SSP2,2030,0.5_1_5_1,5051231844648,1644472305103,1206915132701,0,2135784624967,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_5_5,13586437257047,1644478781750,1287168619669,0,10590730073750,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_5_10,24018210944835,1695086756791,1699910241357,0,20559154164810,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_10_0.5,3982777359380,1640912142060,1203112921637,3314963233,1071377550571,88557817200,26567345160,48057732782,158628366,48057732782,158628366,48216361148,149734199
SSP2,2030,0.5_1_10_1,5051231844648,1644472305103,1206915132701,0,2135784624967,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_10_5,13586437257047,1644478781750,1287168619669,0,10590730073750,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_1_10_10,24018210944835,1695086756791,1699910241357,0,20559154164810,88557817200,26567345160,48216361148,0,48216361148,0,48216361148,149734199
SSP2,2030,0.5_5_0.5_0.5,3247934925469,1766336487323,0,363788572651,1053750083617,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_5_0.5_1,4287174478947,1766107087614,0,430058567382,2026949042073,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_5_0.5_5,12155313186871,1771250873258,0,598908397762,9721094133973,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
SSP2,2030,0.5_5_0.5_10,21872100572172,1769711758871,0,607028907718,19431300123704,88557817200,26567345160,0,48216361148,0,48216361148,48216361148,149734199
