,Import_0,Import_1,Import_2
0,76441199.192,0.0,0.0
1,76441199.192,0.0,0.0
2,25766032.113843963,0.0,0.0
3,0.0,0.0,0.0
4,2950172.059377134,0.0,0.0
5,0.0,0.0,76441199.192
6,0.0,0.0,76441199.192
7,0.0,0.0,9504395.42277886
