,Import_0,Import_1
0,12177112830.302828,0.0
1,0.0,0.0
2,6920205105.066311,0.0
3,0.0,0.0
4,953875885.8124391,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
