,Import_0,Import_1
0,9482413188.748945,0.0
1,0.0,0.0
2,4593727694.147955,0.0
3,0.0,0.0
4,5975052938.284676,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
