,Import_0,Import_1
0,5974232683.109545,0.0
1,0.0,0.0
2,4593727694.147955,0.0
3,0.0,0.0
4,9483233443.924078,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
